,location,bhk,total_area,bath,balcony,price,price_per_sqft
4772,Kereguddadahalli,2,800.0,2.0,2.0,140000.0,175.0
4773,Kereguddadahalli,2,904.0,2.0,1.0,150000.0,165.92920353982302
4774,Kereguddadahalli,3,1300.0,2.0,2.0,195000.0,150.0
4775,Kereguddadahalli,2,1000.0,2.0,2.0,150000.0,150.0
4776,Kereguddadahalli,3,1240.0,3.0,2.0,205000.0,165.32258064516128
4777,Kereguddadahalli,1,600.0,1.0,1.0,97500.0,162.5
4778,Kereguddadahalli,2,1080.0,2.0,2.0,160000.0,148.14814814814815
4779,Kereguddadahalli,2,1000.0,2.0,1.0,170000.0,170.0
4780,Kereguddadahalli,2,1105.0,2.0,2.0,138000.0,124.8868778280543
4781,Kereguddadahalli,3,1400.0,2.0,2.0,210000.0,150.0
4782,Kereguddadahalli,2,800.0,2.0,1.0,165000.0,206.25
4783,Kereguddadahalli,3,1280.0,3.0,1.0,210000.0,164.0625
4784,Kereguddadahalli,2,1015.0,2.0,1.0,175000.0,172.41379310344828
4785,Kodichikkanahalli,3,1190.0,2.0,2.0,285000.0,239.49579831932772
4786,Kodichikkanahalli,2,995.0,2.0,1.0,205000.0,206.03015075376885
4787,Kodichikkanahalli,1,650.0,1.0,2.0,190000.0,292.3076923076923
4788,Kodichikkanahalli,5,2700.0,7.0,2.0,625000.0,231.4814814814815
4789,Kodichikkanahalli,3,1495.0,2.0,2.0,375000.0,250.83612040133778
4790,Kodichikkanahalli,4,3250.0,4.0,1.0,900000.0,276.9230769230769
4791,Kodichikkanahalli,2,1125.0,2.0,1.0,260000.0,231.11111111111111
4792,Kodichikkanahalli,2,1150.0,2.0,3.0,240000.0,208.69565217391303
4793,Kodichikkanahalli,2,1070.0,2.0,3.0,215000.0,200.93457943925233
4794,Kodichikkanahalli,3,1620.0,2.0,2.0,425000.0,262.34567901234567
4795,Kodichikkanahalli,3,1560.0,2.0,2.0,325000.0,208.33333333333334
4796,Kodichikkanahalli,2,1025.0,2.0,2.0,330000.0,321.9512195121951
4797,Kodichikkanahalli,2,1026.0,2.0,1.0,225000.0,219.2982456140351
4798,Kodichikkanahalli,5,2500.0,7.0,0.0,625000.0,250.0
4799,Kodichikkanahalli,1,450.0,1.0,1.0,90000.0,200.0
4800,Kodichikkanahalli,2,907.0,2.0,2.0,192500.0,212.23814773980155
4801,Kodichikkanahalli,2,1181.0,2.0,2.0,285000.0,241.32091447925487
4802,Kodichikkanahalli,2,900.0,2.0,1.0,210000.0,233.33333333333334
4803,Kodichikkanahalli,3,1310.0,2.0,2.0,265000.0,202.29007633587787
4804,Kodichikkanahalli,2,1680.0,2.0,3.0,295000.0,175.5952380952381
4805,Kodichikkanahalli,3,1400.0,3.0,3.0,330000.0,235.71428571428572
4806,Kodichikkanahalli,2,976.0,2.0,1.0,250000.0,256.1475409836066
4807,Kodichikkanahalli,5,2700.0,4.0,2.0,625000.0,231.4814814814815
4808,Kodichikkanahalli,2,1299.0,2.0,3.0,290000.0,223.24865280985372
4809,Kodichikkanahalli,2,900.0,2.0,1.0,175000.0,194.44444444444446
4810,Kodigehaali,2,1166.0,2.0,2.0,275000.0,235.8490566037736
4811,Kodigehaali,3,1320.0,3.0,0.0,325000.0,246.21212121212122
4812,Kodigehaali,2,1117.0,2.0,2.0,280000.0,250.67144136078784
4813,Kodigehaali,2,1200.0,2.0,1.0,275000.0,229.16666666666666
4814,Kodigehaali,2,1200.0,2.0,2.0,300000.0,250.0
4815,Kodigehaali,3,2120.0,3.0,2.0,885000.0,417.45283018867923
4816,Kodigehaali,2,1013.0,2.0,1.0,255000.0,251.72754195459032
4817,Kodigehaali,3,1324.0,3.0,2.0,325000.0,245.46827794561935
4818,Kodigehaali,2,965.0,2.0,1.0,190000.0,196.89119170984455
4819,Kodigehaali,2,866.0,2.0,2.0,160000.0,184.75750577367205
4820,Kodigehaali,3,1442.0,3.0,2.0,400000.0,277.39251040221916
4821,Kodigehalli,2,1270.0,2.0,1.0,490000.0,385.8267716535433
4822,Kodigehalli,1,655.0,1.0,1.0,265000.0,404.58015267175574
4823,Kodigehalli,3,1820.0,3.0,2.0,750000.0,412.0879120879121
4826,Kodigehalli,3,1200.0,4.0,1.0,780000.0,650.0
4827,Kodihalli,4,3252.0,5.0,3.0,1675000.0,515.0676506765068
4828,Kodihalli,3,2700.0,4.0,1.0,1350000.0,500.0
4829,Kodihalli,3,2392.0,4.0,2.0,1300000.0,543.4782608695652
4830,Kodihalli,3,2408.0,4.0,2.0,1300000.0,539.8671096345515
4831,Kodihalli,3,2500.0,4.0,1.0,1300000.0,520.0
4832,Kodihalli,3,1620.0,3.0,2.0,650000.0,401.2345679012346
4833,Kodihalli,4,3260.0,5.0,3.0,1940000.0,595.0920245398773
4834,Kodihalli,4,3197.0,5.0,2.0,1675000.0,523.9286831404442
4835,Kodihalli,2,1490.0,2.0,1.0,750000.0,503.3557046979866
4836,Kogilu,3,1909.0,3.0,2.0,440000.0,230.48716605552644
4837,Kogilu,3,1664.0,2.0,3.0,369750.0,222.20552884615384
4838,Kogilu,2,1170.0,2.0,1.0,259950.0,222.17948717948718
4839,Kogilu,2,650.0,2.0,0.0,140000.0,215.3846153846154
4840,Kogilu,2,1140.0,2.0,1.0,253299.99999999997,222.19298245614033
4841,Kogilu,2,1200.0,2.0,1.0,266650.0,222.20833333333334
4842,Kogilu,3,1934.0,3.0,2.0,750000.0,387.79731127197516
4843,Kogilu,1,540.0,1.0,0.0,180000.0,333.3333333333333
4844,Kogilu,3,1559.0,3.0,2.0,635000.0,407.31237973059655
4845,Kogilu,2,1190.0,2.0,2.0,253299.99999999997,212.85714285714283
4846,Kogilu,2,1140.0,2.0,2.0,253299.99999999997,222.19298245614033
4847,Kogilu,3,1559.0,3.0,2.0,600000.0,384.86209108402824
4848,Kogilu,1,700.0,1.0,1.0,154200.0,220.28571428571428
4849,Kogilu,2,1250.0,2.0,1.0,277750.0,222.2
4850,Kogilu,2,1200.0,2.0,1.0,266650.0,222.20833333333334
4852,Kogilu,2,952.0,2.0,2.0,245000.0,257.3529411764706
4853,Kogilu,1,700.0,1.0,1.0,154200.0,220.28571428571428
4854,Kogilu,2,1250.0,2.0,1.0,277750.0,222.2
4855,Kogilu,7,2456.0,7.0,2.0,425000.0,173.0456026058632
4856,Kogilu,2,1140.0,2.0,2.0,253299.99999999997,222.19298245614033
4857,Kogilu,2,1140.0,2.0,2.0,253299.99999999997,222.19298245614033
4858,Konanakunte,3,2791.0,3.0,1.0,1115000.0,399.49838767466855
4859,Konanakunte,2,884.0,1.0,0.0,290000.0,328.0542986425339
4860,Konanakunte,4,1200.0,4.0,0.0,625000.0,520.8333333333334
4861,Konanakunte,4,1200.0,2.0,1.0,650000.0,541.6666666666666
4862,Konanakunte,3,2400.0,2.0,3.0,900000.0,375.0
4863,Konanakunte,4,3746.0,6.0,1.0,1875000.0,500.533902829685
4865,Konanakunte,3,1423.0,2.0,2.0,425000.0,298.6647926914968
4866,Koramangala,2,1320.0,2.0,1.0,825000.0,625.0
4867,Koramangala,2,1253.0,2.0,1.0,510000.0,407.02314445331206
4868,Koramangala,3,1580.0,3.0,2.0,800000.0,506.32911392405066
4869,Koramangala,3,1750.0,3.0,2.0,650000.0,371.42857142857144
4870,Koramangala,4,3500.0,5.0,2.0,2125000.0,607.1428571428571
4871,Koramangala,2,1005.0,1.0,1.0,550000.0,547.2636815920398
4872,Koramangala,3,2292.0,4.0,1.0,1375000.0,599.912739965096
4873,Koramangala,3,1835.0,2.0,3.0,775000.0,422.3433242506812
4874,Koramangala,2,1290.0,2.0,3.0,500000.0,387.5968992248062
4875,Koramangala,2,1300.0,2.0,3.0,550000.0,423.0769230769231
4876,Koramangala,3,2200.0,3.0,2.0,900000.0,409.09090909090907
4877,Koramangala,2,1325.0,2.0,2.0,595000.0,449.0566037735849
4878,Koramangala,2,1140.0,2.0,1.0,376000.0,329.82456140350877
4879,Koramangala,2,1260.0,2.0,3.0,500000.0,396.8253968253968
4880,Koramangala,3,1975.0,3.0,1.0,1050000.0,531.6455696202531
4881,Koramangala,2,1900.0,2.0,1.0,1000000.0,526.3157894736842
4882,Koramangala,3,1750.0,3.0,1.0,650000.0,371.42857142857144
4883,Koramangala,3,2292.0,3.0,2.0,1430000.0,623.9092495636999
4884,Koramangala,3,2300.0,3.0,3.0,1450000.0,630.4347826086956
4885,Koramangala,3,1594.0,3.0,1.0,625000.0,392.0953575909661
4886,Koramangala,3,1760.0,2.0,0.0,575000.0,326.70454545454544
4887,Koramangala,4,2503.0,6.0,2.0,1625000.0,649.2209348781462
4888,Koramangala,3,1900.0,3.0,3.0,750000.0,394.7368421052632
4889,Koramangala,2,1320.0,2.0,1.0,750000.0,568.1818181818181
4890,Koramangala,2,1320.0,2.0,2.0,550000.0,416.6666666666667
4891,Koramangala,4,5985.0,4.0,1.0,3875000.0,647.4519632414369
4892,Koramangala,4,2461.0,6.0,2.0,1765000.0,717.1881349045103
4893,Koramangala,3,1615.0,3.0,2.0,575000.0,356.0371517027864
4894,Koramangala,3,2246.0,3.0,0.0,1500000.0,667.8539626001781
4895,Koramangala,3,1716.0,2.0,0.0,575000.0,335.0815850815851
4896,Koramangala,3,1500.0,3.0,1.0,675000.0,450.0
4897,Koramangala,2,1083.0,2.0,1.0,500000.0,461.6805170821791
4898,Koramangala,3,1744.0,3.0,1.0,1000000.0,573.394495412844
4899,Koramangala,2,1180.0,2.0,1.0,640000.0,542.3728813559322
4900,Koramangala,2,1320.0,2.0,1.0,800000.0,606.060606060606
4901,Koramangala,2,1370.0,2.0,2.0,625000.0,456.2043795620438
4902,Koramangala,2,1100.0,2.0,2.0,425000.0,386.3636363636364
4903,Koramangala,2,1249.0,2.0,1.0,825000.0,660.5284227381906
4904,Koramangala,2,1200.0,2.0,2.0,500000.0,416.6666666666667
4905,Koramangala,3,1720.0,2.0,1.0,650000.0,377.90697674418607
4906,Koramangala,3,2223.0,3.0,2.0,1500000.0,674.7638326585695
4907,Koramangala,3,1744.0,4.0,1.0,1050000.0,602.0642201834862
4908,Koramangala,3,1866.0,4.0,2.0,1225000.0,656.4844587352626
4909,Koramangala,2,1320.0,2.0,1.0,800000.0,606.060606060606
4910,Koramangala,2,1350.0,2.0,2.0,515000.0,381.48148148148147
4911,Koramangala,4,6000.0,4.0,0.0,3125000.0,520.8333333333334
4912,Koramangala,3,1642.0,2.0,1.0,575000.0,350.1827040194884
4913,Koramangala,2,1320.0,2.0,1.0,800000.0,606.060606060606
4914,Koramangala,3,1710.0,3.0,2.0,1050000.0,614.0350877192982
4915,Koramangala,2,1355.0,2.0,2.0,475000.0,350.55350553505536
4916,Koramangala,3,1600.0,3.0,1.0,850000.0,531.25
4917,Koramangala,2,1260.0,2.0,1.0,500000.0,396.8253968253968
4918,Koramangala,3,1910.0,4.0,3.0,750000.0,392.67015706806285
4919,Koramangala,3,1600.0,2.0,0.0,700000.0,437.5
4920,Kothannur,2,1206.0,2.0,1.0,241149.99999999997,199.9585406301824
4921,Kothannur,3,1853.0,3.0,2.0,410000.0,221.2628170534269
4922,Kothannur,3,1275.0,2.0,2.0,219250.0,171.9607843137255
4923,Kothannur,2,1100.0,2.0,2.0,200000.0,181.8181818181818
4924,Kothannur,3,1300.0,2.0,0.0,300000.0,230.76923076923077
4925,Kothannur,2,1197.0,2.0,1.0,239400.0,200.0
4926,Kothannur,2,740.0,2.0,1.0,170000.0,229.72972972972974
4927,Kothannur,2,1197.0,2.0,1.0,239000.0,199.66583124477862
4928,Kothannur,2,1070.0,2.0,1.0,213950.0,199.9532710280374
4929,Kothannur,3,1270.0,3.0,2.0,225000.0,177.16535433070865
4930,Kothannur,3,1275.0,2.0,2.0,199000.0,156.07843137254903
4931,Kothannur,3,1275.0,3.0,2.0,220000.0,172.54901960784315
4932,Kothannur,3,1240.0,2.0,2.0,199250.0,160.68548387096774
4933,Kothannur,2,1070.0,2.0,2.0,193000.0,180.37383177570092
4934,Kothannur,4,2000.0,4.0,2.0,475000.0,237.5
4935,Kothannur,2,1350.0,2.0,2.0,210000.0,155.55555555555554
4936,Kothannur,3,1485.0,2.0,2.0,297000.0,200.0
4937,Kothannur,3,1215.0,2.0,3.0,243000.0,200.0
4938,Kothannur,2,1085.0,2.0,2.0,171000.0,157.6036866359447
4939,Kothannur,2,820.0,2.0,2.0,185000.0,225.609756097561
4940,Kothannur,3,1404.0,2.0,1.0,280750.0,199.96438746438747
4941,Kothannur,4,1600.0,4.0,2.0,225000.0,140.625
4942,Kothanur,2,1200.0,2.0,1.0,255000.0,212.5
4943,Kothanur,3,2400.0,2.0,1.0,750000.0,312.5
4944,Kothanur,3,1828.0,3.0,1.0,550000.0,300.87527352297593
4945,Kothanur,2,1186.0,2.0,2.0,290000.0,244.51939291736932
4946,Kothanur,3,1577.0,3.0,1.0,350000.0,221.9403931515536
4947,Kothanur,3,1847.0,3.0,2.0,525000.0,284.244721169464
4948,Kothanur,3,1580.0,3.0,3.0,380000.0,240.50632911392404
4949,Kothanur,3,1840.0,3.0,1.0,345000.0,187.5
4950,Kothanur,5,9600.0,5.0,2.0,2750000.0,286.4583333333333
4951,Kothanur,3,1435.0,3.0,3.0,350000.0,243.90243902439025
4952,Kothanur,2,1187.0,2.0,2.0,290000.0,244.3133951137321
4953,Kothanur,3,1847.0,3.0,2.0,550000.0,297.7801840822956
4954,Kothanur,3,1460.0,3.0,3.0,355000.0,243.15068493150685
4955,Kothanur,6,4000.0,6.0,1.0,750000.0,187.5
4956,Kothanur,2,1185.0,2.0,2.0,295000.0,248.9451476793249
4957,Kothanur,3,1436.0,3.0,3.0,350000.0,243.73259052924791
4958,Kothanur,3,1462.0,3.0,3.0,355000.0,242.81805745554036
4959,Kothanur,3,1790.0,3.0,2.0,525000.0,293.2960893854749
4960,Kothanur,3,1583.0,3.0,3.0,380500.0,240.36639292482627
4961,Kothanur,2,1070.0,2.0,1.0,227500.0,212.61682242990653
4962,Kothanur,3,1820.0,3.0,3.0,385000.0,211.53846153846155
4963,Kothanur,2,1145.0,2.0,2.0,280000.0,244.5414847161572
4964,Kothanur,4,3401.0,5.0,1.0,1150000.0,338.13584239929435
4965,Kothanur,2,1455.0,2.0,1.0,345000.0,237.11340206185568
4966,Kothanur,1,627.0,1.0,1.0,150000.0,239.23444976076556
4967,Kothanur,2,1302.0,2.0,1.0,342500.0,263.0568356374808
4968,Kothanur,3,1760.0,3.0,1.0,555000.0,315.34090909090907
4969,Kothanur,2,1185.0,2.0,2.0,290000.0,244.72573839662448
4970,Kothanur,1,1500.0,1.0,0.0,375000.0,250.0
4971,Kothanur,2,1075.0,2.0,2.0,265000.0,246.51162790697674
4972,Kothanur,3,1790.0,3.0,0.0,485000.0,270.94972067039106
4973,Kothanur,4,2700.0,4.0,2.0,875000.0,324.0740740740741
4974,Kothanur,3,1786.0,2.0,2.0,530000.0,296.7525195968645
4975,Kothanur,3,1787.0,3.0,2.0,535000.0,299.38444320089536
4976,Kothanur,2,1141.0,2.0,2.0,270000.0,236.63453111305873
4977,Kothanur,3,1760.0,3.0,1.0,550000.0,312.5
4978,Kothanur,3,1365.0,3.0,3.0,330000.0,241.75824175824175
4980,Kothanur,2,1160.0,2.0,2.0,285000.0,245.68965517241378
4981,Kothanur,2,1095.0,2.0,2.0,275000.0,251.1415525114155
4982,Kothanur,2,1142.0,2.0,2.0,280000.0,245.18388791593696
4983,Kothanur,2,1074.0,2.0,2.0,270000.0,251.39664804469274
4984,Kothanur,2,1285.0,2.0,1.0,300000.0,233.46303501945525
4985,Kothanur,2,1075.0,2.0,2.0,265000.0,246.51162790697674
4986,Kothanur,2,1140.0,2.0,2.0,280000.0,245.6140350877193
4987,Kothanur,2,1400.0,2.0,1.0,350000.0,250.0
4988,Kothanur,3,1581.0,3.0,3.0,380000.0,240.35420619860847
4989,Kothanur,3,1385.0,3.0,3.0,335000.0,241.87725631768953
4990,Kothanur,2,1140.0,2.0,2.0,280000.0,245.6140350877193
4991,Kothanur,3,1787.0,3.0,2.0,600000.0,335.7582540570789
4992,Kothanur,2,1185.0,2.0,2.0,295000.0,248.9451476793249
4993,Kothanur,3,1581.0,3.0,3.0,380000.0,240.35420619860847
4994,Kothanur,3,1790.0,3.0,2.0,525000.0,293.2960893854749
4995,Kothanur,2,1130.0,2.0,2.0,275000.0,243.36283185840708
4996,Kothanur,2,1094.0,2.0,2.0,270000.0,246.80073126142597
4997,Kothanur,3,1170.0,3.0,2.0,400000.0,341.88034188034186
4998,Kothanur,2,1400.0,2.0,2.0,325000.0,232.14285714285714
4999,Kothanur,2,1195.0,2.0,2.0,295000.0,246.86192468619248
5000,Kothanur,3,1790.0,3.0,2.0,600000.0,335.195530726257
5001,Kothanur,3,1454.0,3.0,3.0,357500.0,245.87345254470426
5002,Kudlu,2,1152.0,2.0,1.0,267500.0,232.20486111111111
5003,Kudlu,2,1027.0,2.0,2.0,215000.0,209.34761441090555
5004,Kudlu,2,1092.0,2.0,2.0,220000.0,201.46520146520146
5005,Kudlu,2,1027.0,2.0,2.0,215000.0,209.34761441090555
5006,Kudlu,2,1092.0,2.0,2.0,220000.0,201.46520146520146
5007,Kudlu,2,1143.0,2.0,1.0,275000.0,240.59492563429572
5008,Kudlu,3,1455.0,2.0,3.0,300000.0,206.18556701030928
5009,Kudlu,2,1024.0,2.0,2.0,220000.0,214.84375
5010,Kudlu,3,1570.0,2.0,2.0,329700.0,210.0
5011,Kudlu,3,1600.0,3.0,3.0,395000.0,246.875
5012,Kudlu,2,1027.0,2.0,2.0,210000.0,204.47906523855892
5013,Kudlu,2,1076.0,2.0,1.0,250000.0,232.34200743494424
5014,Kudlu,2,1027.0,2.0,2.0,220000.0,214.21616358325218
5015,Kudlu,2,1084.0,2.0,1.0,265000.0,244.4649446494465
5016,Kudlu,2,1300.0,2.0,2.0,280000.0,215.3846153846154
5017,Kudlu,2,1027.0,2.0,2.0,220000.0,214.21616358325218
5018,Kudlu,3,1245.0,2.0,1.0,300000.0,240.96385542168676
5019,Kudlu,2,1027.0,2.0,1.0,220000.0,214.21616358325218
5020,Kudlu,2,1110.0,2.0,1.0,230000.0,207.2072072072072
5021,Kudlu,4,2100.0,3.0,1.0,570000.0,271.42857142857144
5022,Kudlu,2,1027.0,2.0,2.0,220000.0,214.21616358325218
5023,Kudlu,1,720.0,1.0,1.0,165000.0,229.16666666666666
5024,Kudlu,2,1027.0,2.0,2.0,220000.0,214.21616358325218
5025,Kudlu,2,1162.0,2.0,1.0,260000.0,223.75215146299485
5026,Kudlu,2,1041.0,2.0,1.0,265000.0,254.56292026897214
5027,Kudlu Gate,3,1535.0,3.0,2.0,415000.0,270.3583061889251
5028,Kudlu Gate,3,1535.0,3.0,2.0,425000.0,276.87296416938113
5029,Kudlu Gate,3,1535.0,3.0,1.0,390000.0,254.071661237785
5030,Kudlu Gate,3,1535.0,3.0,2.0,430000.0,280.1302931596091
5031,Kudlu Gate,3,1564.0,2.0,1.0,460000.0,294.11764705882354
5032,Kudlu Gate,3,1364.0,2.0,3.0,231900.0,170.01466275659823
5033,Kudlu Gate,2,1238.0,2.0,3.0,275000.0,222.1324717285945
5034,Kudlu Gate,3,1707.0,2.0,1.0,498725.0,292.16461628588166
5035,Kudlu Gate,3,1335.0,3.0,2.0,445000.0,333.3333333333333
5036,Kudlu Gate,1,703.0,1.0,1.0,260000.0,369.8435277382646
5037,Kudlu Gate,3,1535.0,3.0,2.0,430000.0,280.1302931596091
5038,Kudlu Gate,3,1532.0,3.0,2.0,415000.0,270.88772845953
5039,Kudlu Gate,2,1113.0,2.0,1.0,250000.0,224.61814914645103
5040,Kudlu Gate,3,1465.0,2.0,2.0,249050.0,170.0
5041,Kudlu Gate,2,1185.0,2.0,1.0,250000.0,210.9704641350211
5042,Kudlu Gate,3,1664.0,3.0,2.0,340000.0,204.32692307692307
5043,Kudlu Gate,3,1656.0,3.0,2.0,400000.0,241.54589371980677
5044,Kudlu Gate,3,1656.0,3.0,2.0,375000.0,226.44927536231884
5045,Kudlu Gate,2,1215.0,2.0,1.0,225000.0,185.1851851851852
5046,Kudlu Gate,2,812.0,2.0,1.0,191250.0,235.5295566502463
5047,Kudlu Gate,2,1547.0,2.0,2.0,515000.0,332.9023917259211
5048,Kudlu Gate,2,1336.0,2.0,1.0,430000.0,321.8562874251497
5049,Kudlu Gate,3,1919.0,3.0,2.0,605000.0,315.2683689421574
5050,Kudlu Gate,2,1464.0,3.0,3.0,280000.0,191.2568306010929
5051,Kudlu Gate,3,1535.0,3.0,2.0,425000.0,276.87296416938113
5052,Kudlu Gate,3,1850.0,3.0,2.0,600000.0,324.3243243243243
5053,Kudlu Gate,2,940.0,2.0,1.0,347849.99999999994,370.05319148936167
5054,Kudlu Gate,2,1215.0,2.0,1.0,224800.0,185.02057613168725
5055,Kudlu Gate,2,1164.0,2.0,2.0,375000.0,322.16494845360825
5056,Kudlu Gate,4,3850.0,6.0,0.0,1025000.0,266.23376623376623
5057,Kudlu Gate,2,1183.0,2.0,1.0,397700.00000000006,336.1792054099747
5058,Kudlu Gate,3,1850.0,3.0,2.0,550000.0,297.2972972972973
5059,Kudlu Gate,3,1320.0,2.0,2.0,250000.0,189.3939393939394
5060,Kudlu Gate,2,1183.0,2.0,1.0,397700.00000000006,336.1792054099747
5061,Kudlu Gate,2,1200.0,2.0,1.0,222000.0,185.0
5062,Kudlu Gate,3,1432.0,2.0,2.0,305550.0,213.37290502793297
5063,Kudlu Gate,2,1310.0,2.0,2.0,265000.0,202.29007633587787
5065,Kumaraswami Layout,4,2000.0,4.0,1.0,695000.0,347.5
5067,Kumaraswami Layout,2,1000.0,2.0,1.0,242500.0,242.5
5068,Kumaraswami Layout,2,1000.0,2.0,1.0,290000.0,290.0
5069,Kumaraswami Layout,7,2400.0,7.0,1.0,625000.0,260.4166666666667
5070,Kumaraswami Layout,4,2600.0,4.0,0.0,1625000.0,625.0
5071,Kumaraswami Layout,2,800.0,1.0,1.0,450000.0,562.5
5072,Kumaraswami Layout,3,2400.0,2.0,1.0,625000.0,260.4166666666667
5073,Kumaraswami Layout,3,1310.0,2.0,1.0,350000.0,267.17557251908397
5076,Kumaraswami Layout,1,850.0,1.0,1.0,390000.0,458.8235294117647
5077,Kumaraswami Layout,4,2600.0,4.0,2.0,1500000.0,576.9230769230769
5078,Kumaraswami Layout,3,1310.0,2.0,1.0,425000.0,324.42748091603056
5080,Kumaraswami Layout,2,600.0,2.0,1.0,360000.0,600.0
5081,Kumaraswami Layout,3,1200.0,3.0,1.0,375000.0,312.5
5082,Kumaraswami Layout,2,1081.0,2.0,3.0,300000.0,277.5208140610546
5083,Kundalahalli,3,1724.0,3.0,2.0,625000.0,362.5290023201856
5084,Kundalahalli,2,1030.0,2.0,2.0,245000.0,237.8640776699029
5085,Kundalahalli,2,735.0,2.0,1.0,289950.0,394.48979591836735
5086,Kundalahalli,2,1047.0,2.0,1.0,410000.0,391.5950334288443
5087,Kundalahalli,3,1397.0,3.0,3.0,525000.0,375.8052970651396
5088,Kundalahalli,3,1724.0,3.0,2.0,635000.0,368.3294663573086
5089,Kundalahalli,2,1010.0,2.0,1.0,246350.00000000003,243.91089108910893
5090,Kundalahalli,3,1397.0,3.0,2.0,550000.0,393.7007874015748
5091,Kundalahalli,3,1397.0,3.0,2.0,520000.0,372.2261989978525
5092,Kundalahalli,3,1397.0,3.0,3.0,540000.0,386.5425912670007
5093,Kundalahalli,3,1920.0,3.0,2.0,750000.0,390.625
5094,Kundalahalli,3,1397.0,3.0,3.0,525000.0,375.8052970651396
5095,Kundalahalli,3,1800.0,3.0,3.0,400000.0,222.22222222222223
5096,Kundalahalli,3,1724.0,3.0,2.0,620000.0,359.6287703016241
5097,Kundalahalli,2,1047.0,2.0,1.0,420000.0,401.1461318051576
5098,Kundalahalli,2,1047.0,2.0,1.0,415000.0,396.37058261700093
5099,Kundalahalli,4,7000.0,4.0,3.0,2750000.0,392.85714285714283
5100,Kundalahalli,3,2075.0,3.0,1.0,575000.0,277.10843373493975
5101,Kundalahalli,2,1120.0,2.0,1.0,268800.0,240.0
5102,Kundalahalli,2,1047.0,2.0,1.0,413100.0,394.55587392550143
5103,Kundalahalli,2,1047.0,2.0,1.0,455000.0,434.57497612225404
5104,Kundalahalli,3,1724.0,3.0,1.0,730000.0,423.4338747099768
5105,Kundalahalli,3,1600.0,3.0,2.0,850000.0,531.25
5106,Kundalahalli,3,1496.0,2.0,3.0,390000.0,260.6951871657754
5107,Kundalahalli,3,1724.0,3.0,1.0,625000.0,362.5290023201856
5108,Kundalahalli,2,1010.0,2.0,1.0,241350.00000000003,238.96039603960398
5109,Kundalahalli,2,1047.0,2.0,1.0,445000.0,425.0238777459408
5110,Kundalahalli,4,2500.0,5.0,2.0,1225000.0,490.0
5111,Kundalahalli,3,1397.0,3.0,3.0,525000.0,375.8052970651396
5112,Kundalahalli,3,1800.0,3.0,2.0,550000.0,305.55555555555554
5113,Kundalahalli,2,1047.0,2.0,1.0,360000.0,343.8395415472779
5114,Kundalahalli,2,1260.0,2.0,0.0,290000.0,230.15873015873015
5115,Kundalahalli,4,3092.0,4.0,3.0,1150000.0,371.92755498059506
5116,Kundalahalli,2,1065.0,2.0,1.0,350000.0,328.63849765258215
5117,Kundalahalli,3,1724.0,3.0,1.0,730000.0,423.4338747099768
5118,Kundalahalli,2,1047.0,2.0,2.0,455000.0,434.57497612225404
5119,Kundalahalli,3,1724.0,3.0,2.0,640000.0,371.22969837587004
5120,Kundalahalli,2,1315.0,2.0,3.0,370000.0,281.3688212927757
5121,Kundalahalli,3,2100.0,3.0,2.0,750000.0,357.14285714285717
5122,Kundalahalli,3,1724.0,3.0,1.0,625000.0,362.5290023201856
5123,Kundalahalli,3,1724.0,3.0,3.0,700000.0,406.0324825986079
5124,Kundalahalli,2,1175.0,2.0,1.0,325000.0,276.59574468085106
5125,LB Shastri Nagar,3,1600.0,3.0,2.0,325000.0,203.125
5126,LB Shastri Nagar,2,1043.0,2.0,2.0,275000.0,263.66251198465966
5127,LB Shastri Nagar,2,1184.0,2.0,1.0,345000.0,291.38513513513516
5128,LB Shastri Nagar,1,665.0,1.0,2.0,160000.0,240.6015037593985
5129,LB Shastri Nagar,2,1250.0,2.0,2.0,242500.0,194.0
5130,LB Shastri Nagar,3,1400.0,2.0,2.0,400000.0,285.7142857142857
5131,LB Shastri Nagar,2,1184.0,2.0,1.0,310000.0,261.8243243243243
5132,LB Shastri Nagar,2,1200.0,2.0,1.0,235000.0,195.83333333333334
5133,LB Shastri Nagar,2,1200.0,2.0,1.0,375000.0,312.5
5134,LB Shastri Nagar,2,1000.0,2.0,1.0,247500.0,247.5
5135,Laggere,5,2800.0,5.0,2.0,625000.0,223.21428571428572
5136,Laggere,1,1200.0,1.0,1.0,625000.0,520.8333333333334
5137,Laggere,2,1200.0,2.0,0.0,375000.0,312.5
5138,Laggere,1,620.0,2.0,0.0,240000.0,387.0967741935484
5141,Lakshminarayana Pura,2,1185.0,2.0,2.0,375000.0,316.45569620253167
5142,Lakshminarayana Pura,3,1600.0,2.0,1.0,540000.0,337.5
5143,Lakshminarayana Pura,2,1180.0,2.0,2.0,375000.0,317.79661016949154
5144,Lakshminarayana Pura,2,1172.0,2.0,2.0,410000.0,349.82935153583617
5145,Lakshminarayana Pura,2,1179.0,2.0,1.0,375000.0,318.06615776081424
5146,Lakshminarayana Pura,2,1149.0,2.0,1.0,375000.0,326.37075718015666
5147,Lakshminarayana Pura,2,1336.0,2.0,2.0,500000.0,374.251497005988
5148,Lakshminarayana Pura,2,1175.0,2.0,2.0,375000.0,319.1489361702128
5149,Lakshminarayana Pura,2,1190.0,2.0,1.0,375000.0,315.12605042016804
5150,Lakshminarayana Pura,2,1200.0,2.0,1.0,375000.0,312.5
